"n" "rep" "id" "b0_mu_hat" "b1_mu_hat" "g0_si_hat" "g1_si_hat" "error" "errorMessage"
400 32 940 1.1424015300671 -3.2086909121344 1.30160643935323 -2.69748832126648 FALSE ""
600 59 941 1.27250060805619 -3.02237058589668 1.0833711795502 -1.51269676749603 FALSE ""
1000 79 942 1.2253904489353 -2.84771687259325 1.27818588196196 -1.80223607339676 FALSE ""
1000 85 943 1.31017879553895 -2.91626457431651 1.42352814013921 -1.9457695081739 FALSE ""
50 69 944 1.02206943601749 -5.65779122275274 0.451607780907631 -3.06182483223297 FALSE ""
1000 81 945 1.12906502876884 -3.22956878780744 1.10407333333969 -2.15093929958063 FALSE ""
400 10 946 6.75063878635627 -1.55494238603316 7.23921828359681 -0.49353218286387 FALSE ""
600 90 947 1.13621061525582 -2.87683480337531 1.08543665405031 -1.87141791123352 FALSE ""
200 24 948 0.954838740638497 -3.31632351454764 0.844726473198216 -1.9389222504874 FALSE ""
500 68 949 1.10063140543303 -3.00158793859991 0.974357671727134 -1.77847661815493 FALSE ""
400 73 950 1.14132052688309 -2.96895803036731 1.27116995917947 -2.3838124836246 FALSE ""
300 32 951 10.0999967652648 -1.42033477739274 10.5855693779202 -0.447323983592369 FALSE ""
600 84 952 1.21222207562556 -3.22137840425347 1.20434824625099 -2.22560756863679 FALSE ""
500 52 953 1.31106809973393 -3.00886098918261 1.37412869549216 -1.94881525796325 FALSE ""
600 50 954 1.1704463165153 -3.54400027798066 0.989628047083425 -2.20615616523299 FALSE ""
100 31 955 0.881024795531857 -3.73392331686378 0.720670854995453 -2.61008666140431 FALSE ""
50 86 956 NA NA NA NA FALSE ""
1000 97 957 1.24644634212752 -2.7556213881638 1.22740442444179 -1.7475738312508 FALSE ""
600 30 958 1.25236141965873 -2.74723312333138 1.29241963091408 -1.55584653140592 FALSE ""
800 11 959 1.18653482078994 -3.05288916547587 1.40131722924578 -2.30180167650397 FALSE ""
900 90 960 1.12822868513 -3.03337163577264 1.1270274811521 -1.94857589029532 FALSE ""
500 53 961 1.22344216043245 -3.14251972225141 1.2376276662428 -1.96551454718473 FALSE ""
1000 78 962 1.30579436033054 -3.20758966304541 1.11194288449694 -1.57677697712199 FALSE ""
200 82 963 1.1749072091287 -2.43874893221487 1.32222780512035 -1.86828876149931 FALSE ""
500 73 964 1.21232424451198 -3.29322773269354 1.17512526609413 -1.96642168587651 FALSE ""
700 49 965 1.33382723479737 -2.65532697319799 1.43944469985495 -1.77094056238404 FALSE ""
700 57 966 1.35490772019332 -2.98244743631145 1.31161334663707 -1.87256053703447 FALSE ""
500 13 967 1.22459804270829 -2.93220376874215 1.37272634621963 -2.20769921194131 FALSE ""
800 20 968 NA NA NA NA FALSE ""
1000 71 969 1.01990589384964 -3.16211069413461 1.0598539376067 -2.26769384763788 FALSE ""
1000 58 970 1.27048446996989 -2.83384824848613 1.33873474046314 -1.90872342648905 FALSE ""
600 44 971 1.24359400969822 -3.06944193744032 1.41860485612393 -2.3091678483045 FALSE ""
100 65 972 1.19524479820445 -3.27913204192723 0.909704284232735 -2.27912379952967 FALSE ""
600 19 973 0.991960173375612 -3.05165734945607 1.03081871061675 -2.28799514417701 FALSE ""
900 32 974 1.06741548498019 -3.09573291878089 1.07419299230294 -2.15860920534201 FALSE ""
900 73 975 1.27844884067879 -3.16253930321489 1.3200463732529 -2.21102180558451 FALSE ""
200 74 976 1.19499009214211 -2.72924158201107 1.07571916624621 -1.20425616680056 FALSE ""
100 13 977 0.804583291976117 -2.83492339065733 0.850389713933362 -1.84414168129586 FALSE ""
900 37 978 NA NA NA NA FALSE ""
700 92 979 1.12363002495652 -3.47497774350097 0.955433112900949 -2.17653722400468 FALSE ""
50 56 980 0.578345509347834 -2.12377007758504 2.001497073991 -3.91639938866625 FALSE ""
200 1 981 NA NA NA NA FALSE ""
1000 54 982 1.19252560904015 -3.24711853341074 1.05269099118733 -1.88897717513172 FALSE ""
400 91 983 1.0846685313487 -3.15867349648956 1.2135962155317 -2.49830738778729 FALSE ""
200 15 984 1.11076646103127 -2.82738570589581 0.947596165255677 -1.35543338246957 FALSE ""
900 57 985 1.24789106379242 -2.98411034999006 1.14854386957194 -1.68896217651979 FALSE ""
700 5 986 1.19533712584757 -3.47607405300309 1.16648511404227 -2.37811700763976 FALSE ""
500 17 987 1.18903586876239 -3.0905630624679 1.18156839265983 -2.09957816583584 FALSE ""
700 79 988 1.33358326152509 -2.73844641995072 1.42380480970019 -1.7295446091583 FALSE ""
200 62 989 1.21632539315781 -3.10663422168333 1.16272713572121 -1.92408366915414 FALSE ""
900 77 990 1.08678664976602 -2.85005864125095 1.39052601051049 -2.29261091645099 FALSE ""
900 83 991 1.32287309568433 -2.90001509067672 1.52861434492751 -2.04040553073162 FALSE ""
50 43 992 5.07159732657241 -1.57828028866935 5.72528085279719 -0.797475328756613 FALSE ""
700 11 993 1.29550667333606 -2.81670886152343 1.31776680206635 -1.76978450440849 FALSE ""
1000 93 994 1.20909689412669 -3.18578819003203 1.29456582932673 -2.32064002253247 FALSE ""
50 85 995 NA NA NA NA FALSE ""
900 29 996 1.18029968830143 -2.76170913189341 1.44468494915124 -2.20927295588278 FALSE ""
200 30 997 1.36197525160902 -3.05877280278409 1.33754605648498 -2.05930856126468 FALSE ""
400 85 998 1.15897975812321 -3.2271520744599 1.17829183530222 -2.2821918666171 FALSE ""
100 89 999 1.09199326866239 -2.05219193465866 1.62983863009227 -1.87981029375762 FALSE ""
700 78 1000 NA NA NA NA FALSE ""
400 76 1001 1.14249143566581 -2.81547928600203 1.51671244300801 -2.27752966275403 FALSE ""
900 70 1002 1.11185961272439 -3.5229410200012 0.91821046675373 -2.39663948071687 FALSE ""
100 66 1003 1.38869489198439 -2.8215768670434 1.662207517281 -2.4291427501578 FALSE ""
300 92 1004 NA NA NA NA FALSE ""
200 89 1005 1.35474449269989 -2.79308837689589 1.23658051666781 -1.57694033119271 FALSE ""
900 42 1006 1.20731708573161 -2.83076924547072 1.54462725670373 -2.45552872969474 FALSE ""
50 76 1007 1.41679946807394 -3.17603382448873 1.84143201684346 -2.37079665509768 FALSE ""
100 98 1008 NA NA NA NA FALSE ""
900 14 1009 1.19670818016431 -2.9387238279644 0.934821741020046 -1.48381204749584 FALSE ""
500 57 1010 1.07602074767115 -2.84233277532141 1.22392381394176 -2.09040891630097 FALSE ""
600 23 1011 13.6341157942431 -1.47077353315674 14.0616458385405 -0.292306471535244 FALSE ""
50 64 1012 NA NA NA NA FALSE ""
600 72 1013 1.25023477428874 -2.95592185137095 1.3775756034161 -2.06264396427986 FALSE ""
100 6 1014 0.793856128049233 -2.87120986033167 0.862577286441987 -1.93880387944177 FALSE ""
400 53 1015 1.24835539947583 -2.85779781095054 1.26870398878434 -1.4865052401647 FALSE ""
800 15 1016 1.16997229167246 -2.95284191141241 1.33086190011093 -2.14485956212802 FALSE ""
300 33 1017 1.21383945688139 -2.73355716551865 1.53847969419251 -1.97431061302444 FALSE ""
600 48 1018 1.245570005724 -3.29952213970228 1.1436383256597 -1.97512567990246 FALSE ""
500 16 1019 NA NA NA NA FALSE ""
50 90 1020 1.09002528347714 -1.30704987389729 1.47128956897373 -0.750561803273524 FALSE ""
500 37 1021 1.12611251508976 -3.11024215391721 1.08903307559785 -1.97609613866434 FALSE ""
900 15 1022 1.39429978432514 -2.97402097464112 1.55941249354401 -1.95328580659608 FALSE ""
300 68 1023 4.38485017417658 -1.37185274999843 4.91429478009098 -0.610600584209923 FALSE ""
800 19 1024 1.23818986012583 -2.77946198784429 1.4639334375671 -2.05282139997448 FALSE ""
400 49 1025 1.17901900032318 -2.83726792828119 1.26886614683964 -2.13613546999832 FALSE ""
500 95 1026 1.11924113456926 -2.80929754332829 1.46339355745832 -2.25127576708684 FALSE ""
400 24 1027 1.39117021153577 -2.76435299290327 1.40011649988283 -1.62691196143135 FALSE ""
400 39 1028 NA NA NA NA FALSE ""
400 9 1029 NA NA NA NA FALSE ""
600 66 1030 1.08227011433164 -2.7959062211211 1.05308591070993 -1.88934231116063 FALSE ""
800 44 1031 1.03660751296946 -3.00116431938002 1.05652675437996 -2.11156445568422 FALSE ""
500 29 1032 NA NA NA NA FALSE ""
50 93 1033 2.41346929567567 -2.16623672606381 2.56543840521893 -0.603398492336374 FALSE ""
700 96 1034 1.22838470872752 -2.83958611649271 1.29999337013628 -1.80736793699969 FALSE ""
300 73 1035 1.05674461327721 -2.5146516248973 0.961706375700982 -1.18819046643761 FALSE ""
50 51 1036 0.852490205921496 -2.22456785716659 1.2278786499185 -2.63248264098614 FALSE ""
700 45 1037 1.27788044694084 -2.90154304452339 1.36420438862709 -1.84290859752718 FALSE ""
800 97 1038 1.1896624550935 -3.05919589210903 1.46449466981398 -2.53566955806163 FALSE ""
300 63 1039 1.31273781076905 -2.73618740428079 1.33817251142679 -1.82750705589493 FALSE ""
400 93 1040 5.42436538781299 -1.51023337336268 5.89679016524406 -0.46392985953945 FALSE ""
600 45 1041 1.33147729653423 -2.67342377182018 1.51110784231375 -2.06262707648549 FALSE ""
200 39 1042 1.27838585168304 -3.05231463925075 1.48498712047869 -2.08427734344759 FALSE ""
50 98 1043 0.724601461307777 -3.5897450682835 1.49205065129994 -3.29035978393316 FALSE ""
1000 91 1044 1.16904431241709 -3.138727701685 1.14322359774255 -2.36236274087854 FALSE ""
200 80 1045 0.862193960303142 -2.75172861897276 0.796692753663374 -2.11007341280191 FALSE ""
900 92 1046 1.23792576065959 -3.30216380564559 1.15643979946123 -1.99853375511032 FALSE ""
900 8 1047 1.27918270435043 -3.28983707228977 1.15918167301924 -2.29063726284051 FALSE ""
50 32 1048 1.05833845110599 -2.53856971537202 1.28739505894393 -2.36486180202851 FALSE ""
1000 75 1049 1.09768388131965 -2.86198505561548 1.19729933817847 -1.96431715808535 FALSE ""
200 86 1050 1.14639650126204 -2.50362872408718 1.48231370727816 -2.14563921090794 FALSE ""
50 29 1051 1.28392454641965 -3.11855117502164 0.607746239706557 -1.12244001500766 FALSE ""
300 49 1052 1.18223374926391 -3.31654135952332 0.972449396127082 -1.6896330943956 FALSE ""
50 9 1053 9.82964301612343 -1.28271438382287 10.5368543755965 -0.795213725694157 FALSE ""
300 66 1054 3.50080551950755 -1.80425836609027 3.94573376467325 -0.721985947493717 FALSE ""
1000 86 1055 1.38060076220185 -2.99178417286581 1.46316778277442 -1.83808123290096 FALSE ""
300 75 1056 1.36642533054486 -3.09471655920732 1.25053082021672 -1.7012465377918 FALSE ""
400 88 1057 0.95630088475079 -3.33176849261546 0.74172015057211 -2.04595669461755 FALSE ""
300 19 1058 1.02217776772319 -3.54230792596489 0.700996308067138 -1.96352706210145 FALSE ""
500 86 1059 1.2033407271993 -2.5604169492113 1.44341918326231 -1.88977093170021 FALSE ""
900 38 1060 1.12746130896295 -3.31896297442652 1.04764018217388 -2.15828647086929 FALSE ""
500 40 1061 1.25492771552164 -2.7521143918913 1.82517295468473 -2.51481076934225 FALSE ""
300 72 1062 36.0995995742554 -1.67247119472796e-14 36.8263007943134 -2.60952570881461e-16 FALSE ""
50 24 1063 12.5641549066609 -1.7658085349991 13.199656997464 -0.793906044677267 FALSE ""
1000 7 1064 1.14435679529092 -2.96512669051426 1.21133205430059 -2.16565950116699 FALSE ""
600 31 1065 1.13922129779134 -3.06395183311782 1.18806195744764 -2.28389124545036 FALSE ""
200 94 1066 0.892452174063258 -3.07112404168182 1.14993251634498 -2.37912479215718 FALSE ""
800 3 1067 8.28184897135954 -1.49221167261802 8.80928538864074 -0.50192212627997 FALSE ""
500 38 1068 1.31510829950625 -3.050259752612 1.19301680823096 -1.60917227291543 FALSE ""
200 13 1069 1.14786767249332 -3.54644221330874 0.482484712098583 -1.58641833505381 FALSE ""
400 67 1070 1.24449697885966 -2.91242178389294 1.61245757483607 -2.41811664780809 FALSE ""
50 12 1071 0.961071385551586 -3.10108150875005 0.713122082660848 -1.41766028900669 FALSE ""
800 57 1072 1.05799600488149 -3.24137642685088 1.31178559373356 -2.48569807245352 FALSE ""
600 47 1073 0.990326538837902 -3.05944822290037 1.00763184194847 -2.14443003585187 FALSE ""
1000 11 1074 1.09809251077576 -2.8394029398535 1.22961388951067 -1.96971646569908 FALSE ""
50 70 1075 NA NA NA NA FALSE ""
1000 8 1076 1.20375905182446 -3.44642889500166 1.31988216915669 -2.41549615852991 FALSE ""
100 62 1077 NA NA NA NA FALSE ""
300 30 1078 0.999601445845132 -2.99066775431866 1.1477746061386 -2.5847517992997 FALSE ""
700 81 1079 1.09040614624935 -3.15757305472673 1.13408463110344 -2.25436417119054 FALSE ""
900 46 1080 1.29709873468705 -3.20781647339029 1.30449430171504 -1.85098665816984 FALSE ""
400 98 1081 1.06751785783758 -3.31557742478753 1.38617159389166 -2.82866395484473 FALSE ""
600 92 1082 1.34672866819343 -2.81264133748173 1.1581369328662 -1.36684364958399 FALSE ""
1000 4 1083 1.37011560696492 -2.89871671700059 1.35736919522915 -1.67168176869075 FALSE ""
50 55 1084 0.525432865658988 -3.23178915317738 0.379396138516092 -4.50396230615658 FALSE ""
700 71 1085 1.0866897062528 -3.11053283119585 1.02938027140739 -2.28558817986229 FALSE ""
600 18 1086 1.17681145564152 -3.45925969434618 1.1723589377894 -2.50335362523481 FALSE ""
1000 38 1087 1.24676980951406 -2.6233596309764 1.37717971644458 -1.75106978237139 FALSE ""
900 43 1088 13.2913885776711 -1.44654967648688 13.822689280635 -0.476299623604888 FALSE ""
600 55 1089 1.20579108207899 -3.22374335746409 1.18183743412473 -2.11161866799606 FALSE ""
400 5 1090 1.24548834364087 -3.01080184641192 1.19940579385251 -1.97475872376535 FALSE ""
500 18 1091 6.64464979342353 -1.56213641566085 7.11178661138992 -0.389728641490973 FALSE ""
800 76 1092 1.21208442989634 -2.9134625971836 1.17879984476492 -1.79214856399384 FALSE ""
200 59 1093 1.03744827679365 -2.36484278568682 0.965714580673216 -1.43472749814095 FALSE ""
700 40 1094 1.25428945193562 -2.9068671337845 1.47070972272193 -2.38644615328962 FALSE ""
300 88 1095 1.03686033428434 -2.69679716498114 1.02643083101063 -1.56936274440601 FALSE ""
100 79 1096 1.40447731448793 -3.05041321131906 0.781191328192172 -1.27857651047851 FALSE ""
600 78 1097 1.23714269927766 -2.83778885732616 1.34590447659307 -1.87710249144856 FALSE ""
800 26 1098 1.23484932246578 -3.40629277455264 1.15376367482585 -2.57576741360759 FALSE ""
800 98 1099 1.19833509378453 -2.93069743525812 1.28234668916858 -2.17639289452005 FALSE ""
50 92 1100 5.2829687253697 -2.06484370191346 5.68173552978585 -0.393945650022813 FALSE ""
